Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
1.014591776870829776e+01,1.425768718347824127e+01,1.749702962131379325e+00,-1.214618937226176953e+01,-1.578144985203187245e+00,4.535459425252571508e-01,8.445051497114693717e+00,2.986364219430690081e+00,-3.841394513526598331e+01,1.494906234092068908e+00
-8.198133642553573353e-01,-3.373351654869376492e-01,-3.620478548439228783e-01,-4.969065596539377516e+00,-4.695893034339263750e+00,-1.055282496762345978e+01,1.871848959688712100e+01,1.338781638114691930e+01,-2.196766121719826970e+01,-3.163713592476991465e+00
-2.802864217161347149e+00,-1.607776928901879288e+00,-6.596489098060106748e+00,-9.886139559765007689e+00,-7.787707760153750769e+00,8.836587495942829662e+00,8.492869637900794189e+00,-3.562989072684976222e+00,-2.613010987101899829e+01,-4.100316674141769369e+00
2.019907552701203091e-01,-2.326616017808632364e+01,-2.368143426575830268e-01,3.124591096391063694e+00,-9.491341425489792982e+00,-2.425663248160640162e+00,6.596839473186901337e+00,2.339722433873770324e+00,-2.681599722697083266e+01,-1.461711761078028360e+01
4.878273379368655571e-01,1.782089709575392433e+01,1.788318645311776367e-01,-1.054893944292513908e+01,-3.155513343965586248e+00,2.810510885653312307e+00,9.660169168731183476e+00,-4.616757645821979672e+00,-2.784547776206224512e+01,-1.379860901539643869e+01
-9.947015882983702539e+00,1.687412402117446586e+00,-1.000701655301486603e+01,-4.092822795737586006e+00,8.623913367686242282e+00,6.662221732598526458e+00,1.949702735272322585e+01,7.209463353511829098e+00,-2.746436958305357123e+01,-4.356426303701939062e+00
5.541568695427427638e-02,9.814599628697934008e+00,3.811814116988658241e-01,-6.041100295581749435e+00,2.774408800034233735e+00,4.935091807267626862e+00,-4.452274508196008007e+00,3.592894001987536612e+00,-2.302855120687845769e+01,-7.610213255623857087e+00
-1.094974113356355794e+01,-1.642579511424403060e+00,-1.964765675173794357e-01,-1.601160056081733529e+01,-5.171091697636174267e+00,6.619224348910185185e+00,1.335648851240267021e+01,-7.633862007006978478e-01,-2.862075723197834876e+01,2.012213435811086359e+00
-5.917635549118342553e+00,8.265898364643712526e+00,-5.536327560685805338e+00,-7.470378191035234927e+00,-1.540329729081438614e+01,-1.082478280607944265e+00,6.181366078686342469e+00,4.756738921976205958e+00,-2.259701101113193644e+01,-2.881815970288346129e+00
-3.130870619250393005e+00,2.430580005773062169e+01,-8.241890582404510113e+00,-1.122794680214659913e+01,-4.809325156275764179e+00,-8.303911962258412771e+00,1.994731477336275371e-01,-2.361334404821641364e+00,-2.732477255616081635e+01,-7.278996163239157546e+00
2.678194797110117431e+00,1.019143965096306914e+01,-1.447017517142127341e+00,-6.885819424533957900e+00,4.601853228631533455e+00,1.787577654716532649e+01,1.228295527425735578e+01,2.187278504442962301e+01,-1.707184697841380938e+01,-3.883186695989399251e+00
-5.193865771199574155e+00,1.119966550520703485e+01,5.803315648041635022e+00,6.844141278699784614e+00,-1.846217857773484017e+00,1.353641476487326578e+01,1.320647714557879215e+00,2.757454590682606721e+01,-2.583851367549313238e+01,1.169832801231353248e+00
